cat_a,cat_b,prompt_id,cluster_id,cluster_name,alpha,beta,cos_joint,cos_marg_a,cos_marg_b,cos_baseline,joint_minus_marg_max,joint_minus_marg_avg
disgust,joy,2,4,academic ambition / competitive determination,2.0,-2.0,0.12708362936973572,0.08139947056770325,0.26829108595848083,0.22492891550064087,-0.14120745658874512,-0.04776164889335632
disgust,joy,2,4,academic ambition / competitive determination,2.0,2.0,0.09271100908517838,0.08139947056770325,0.08078934252262115,0.22492891550064087,0.011311538517475128,0.011616602540016174
disgust,joy,2,5,ironic amusement,-2.0,-2.0,0.10403577983379364,0.045697636902332306,0.06264130771160126,0.07568065822124481,0.04139447212219238,0.04986630752682686
disgust,joy,2,5,ironic amusement,-2.0,2.0,0.027935922145843506,0.045697636902332306,0.1405269056558609,0.07568065822124481,-0.1125909835100174,-0.0651763491332531
disgust,joy,2,5,ironic amusement,2.0,-2.0,0.11209514737129211,0.1440826654434204,0.06264130771160126,0.07568065822124481,-0.031987518072128296,0.00873316079378128
disgust,joy,2,5,ironic amusement,2.0,2.0,0.2092927098274231,0.1440826654434204,0.1405269056558609,0.07568065822124481,0.06521004438400269,0.06698792427778244
disgust,joy,2,6,enthusiasm / curiosity,-2.0,-2.0,0.19334036111831665,0.19934850931167603,0.18666549026966095,0.16487851738929749,-0.006008148193359375,0.00033336132764816284
disgust,joy,2,6,enthusiasm / curiosity,-2.0,2.0,0.12982939183712006,0.19934850931167603,0.2852917015552521,0.16487851738929749,-0.15546230971813202,-0.112490713596344
disgust,joy,2,6,enthusiasm / curiosity,2.0,-2.0,0.1319424957036972,0.14276905357837677,0.18666549026966095,0.16487851738929749,-0.054722994565963745,-0.032774776220321655
disgust,joy,2,6,enthusiasm / curiosity,2.0,2.0,0.17422762513160706,0.14276905357837677,0.2852917015552521,0.16487851738929749,-0.11106407642364502,-0.03980275243520737
disgust,joy,3,0,self-doubt / encouragement,-2.0,-2.0,0.04934614524245262,0.058628637343645096,0.15675082802772522,0.052453186362981796,-0.1074046827852726,-0.058343587443232536
disgust,joy,3,0,self-doubt / encouragement,-2.0,2.0,0.06718716025352478,0.058628637343645096,0.05590430647134781,0.052453186362981796,0.008558522909879684,0.009920688346028328
disgust,joy,3,0,self-doubt / encouragement,2.0,-2.0,0.09159185737371445,0.06520893424749374,0.15675082802772522,0.052453186362981796,-0.06515897065401077,-0.019388023763895035
disgust,joy,3,0,self-doubt / encouragement,2.0,2.0,0.06520893424749374,0.06520893424749374,0.05590430647134781,0.052453186362981796,0.0,0.0046523138880729675
disgust,joy,3,1,frustration / despair,-2.0,-2.0,0.09432683885097504,0.11284936964511871,0.15172821283340454,0.09358758479356766,-0.057401373982429504,-0.03796195238828659
disgust,joy,3,1,frustration / despair,-2.0,2.0,0.10744557529687881,0.11284936964511871,0.09127063304185867,0.09358758479356766,-0.005403794348239899,0.0053855739533901215
disgust,joy,3,1,frustration / despair,2.0,-2.0,0.09159926325082779,0.07995964586734772,0.15172821283340454,0.09358758479356766,-0.06012894958257675,-0.02424466609954834
disgust,joy,3,1,frustration / despair,2.0,2.0,0.07995964586734772,0.07995964586734772,0.09127063304185867,0.09358758479356766,-0.011310987174510956,-0.005655493587255478
disgust,joy,3,2,uncertainty / indecision,-2.0,-2.0,0.12452184408903122,0.14047710597515106,0.20751863718032837,0.12734955549240112,-0.08299679309129715,-0.049476027488708496
disgust,joy,3,2,uncertainty / indecision,-2.0,2.0,0.13839207589626312,0.14047710597515106,0.12994952499866486,0.12734955549240112,-0.0020850300788879395,0.0031787604093551636
disgust,joy,3,2,uncertainty / indecision,2.0,-2.0,0.15447057783603668,0.11350437253713608,0.20751863718032837,0.12734955549240112,-0.05304805934429169,-0.006040927022695541
disgust,joy,3,2,uncertainty / indecision,2.0,2.0,0.11350437253713608,0.11350437253713608,0.12994952499866486,0.12734955549240112,-0.016445152461528778,-0.008222576230764389
disgust,joy,3,3,romantic idealism,-2.0,-2.0,0.04455432668328285,0.04877948388457298,0.04541705921292305,0.030833180993795395,-0.004225157201290131,-0.002543944865465164
disgust,joy,3,3,romantic idealism,-2.0,2.0,0.045547835528850555,0.04877948388457298,0.03349827229976654,0.030833180993795395,-0.0032316483557224274,0.004408957436680794
disgust,joy,3,3,romantic idealism,2.0,-2.0,0.020560985431075096,-0.0021681450307369232,0.04541705921292305,0.030833180993795395,-0.024856073781847954,-0.0010634716600179672
disgust,joy,3,3,romantic idealism,2.0,2.0,-0.0021681450307369232,-0.0021681450307369232,0.03349827229976654,0.030833180993795395,-0.035666417330503464,-0.017833208665251732
disgust,joy,3,4,academic ambition / competitive determination,-2.0,-2.0,0.04677873104810715,0.05089724808931351,0.11407246440649033,0.054479993879795074,-0.06729373335838318,-0.03570612519979477
disgust,joy,3,4,academic ambition / competitive determination,-2.0,2.0,0.05637912079691887,0.05089724808931351,0.0610361211001873,0.054479993879795074,-0.004657000303268433,0.00041243620216846466
disgust,joy,3,4,academic ambition / competitive determination,2.0,-2.0,0.05073261633515358,0.07217157632112503,0.11407246440649033,0.054479993879795074,-0.06333984807133675,-0.0423894040286541
disgust,joy,3,4,academic ambition / competitive determination,2.0,2.0,0.07217157632112503,0.07217157632112503,0.0610361211001873,0.054479993879795074,0.0,0.0055677276104688644
disgust,joy,3,5,ironic amusement,-2.0,-2.0,0.12317882478237152,0.11911211162805557,0.1557602733373642,0.11289394646883011,-0.032581448554992676,-0.014257367700338364
disgust,joy,3,5,ironic amusement,-2.0,2.0,0.12670491635799408,0.11911211162805557,0.11829773336648941,0.11289394646883011,0.007592804729938507,0.007999993860721588
disgust,joy,3,5,ironic amusement,2.0,-2.0,0.1026892364025116,0.08310326933860779,0.1557602733373642,0.11289394646883011,-0.0530710369348526,-0.016742534935474396
disgust,joy,3,5,ironic amusement,2.0,2.0,0.08310326933860779,0.08310326933860779,0.11829773336648941,0.11289394646883011,-0.03519446402788162,-0.01759723201394081
disgust,joy,3,6,enthusiasm / curiosity,-2.0,-2.0,0.11951851099729538,0.13037025928497314,0.19193974137306213,0.11540038138628006,-0.07242123037576675,-0.04163648933172226
disgust,joy,3,6,enthusiasm / curiosity,-2.0,2.0,0.14066897332668304,0.13037025928497314,0.11223521083593369,0.11540038138628006,0.0102987140417099,0.01936623826622963
disgust,joy,3,6,enthusiasm / curiosity,2.0,-2.0,0.1614086776971817,0.11179111152887344,0.19193974137306213,0.11540038138628006,-0.030531063675880432,0.009543251246213913
disgust,joy,3,6,enthusiasm / curiosity,2.0,2.0,0.11179111152887344,0.11179111152887344,0.11223521083593369,0.11540038138628006,-0.0004440993070602417,-0.00022204965353012085
disgust,joy,4,0,self-doubt / encouragement,-2.0,-2.0,0.08880703896284103,0.06936684250831604,0.05940939486026764,0.09420274198055267,0.019440196454524994,0.024418920278549194
disgust,joy,4,0,self-doubt / encouragement,-2.0,2.0,0.06931179761886597,0.06936684250831604,0.1390039622783661,0.09420274198055267,-0.06969216465950012,-0.0348736047744751
disgust,joy,4,0,self-doubt / encouragement,2.0,-2.0,0.11299993842840195,0.1094857007265091,0.05940939486026764,0.09420274198055267,0.003514237701892853,0.02855239063501358
disgust,joy,4,0,self-doubt / encouragement,2.0,2.0,0.12389583140611649,0.1094857007265091,0.1390039622783661,0.09420274198055267,-0.015108130872249603,-0.00034900009632110596
disgust,joy,4,1,frustration / despair,-2.0,-2.0,0.0836922824382782,0.0523747056722641,0.08110564202070236,0.08755809813737869,0.002586640417575836,0.016952108591794968
disgust,joy,4,1,frustration / despair,-2.0,2.0,0.05233168601989746,0.0523747056722641,0.1246037632226944,0.08755809813737869,-0.07227207720279694,-0.03615754842758179
disgust,joy,4,1,frustration / despair,2.0,-2.0,0.10690614581108093,0.09138737618923187,0.08110564202070236,0.08755809813737869,0.01551876962184906,0.020659636706113815
disgust,joy,4,1,frustration / despair,2.0,2.0,0.14502891898155212,0.09138737618923187,0.1246037632226944,0.08755809813737869,0.020425155758857727,0.03703334927558899
disgust,joy,4,2,uncertainty / indecision,-2.0,-2.0,0.15824183821678162,0.12026599049568176,0.14603117108345032,0.17502230405807495,0.012210667133331299,0.025093257427215576
disgust,joy,4,2,uncertainty / indecision,-2.0,2.0,0.12022855877876282,0.12026599049568176,0.2138533890247345,0.17502230405807495,-0.09362483024597168,-0.04683113098144531
disgust,joy,4,2,uncertainty / indecision,2.0,-2.0,0.19246074557304382,0.1800040453672409,0.14603117108345032,0.17502230405807495,0.012456700205802917,0.02944313734769821
disgust,joy,4,2,uncertainty / indecision,2.0,2.0,0.22663255035877228,0.1800040453672409,0.2138533890247345,0.17502230405807495,0.01277916133403778,0.029703833162784576
disgust,joy,4,3,romantic idealism,-2.0,-2.0,0.10902853310108185,0.042600713670253754,0.08018386363983154,0.07776586711406708,0.028844669461250305,0.0476362444460392
disgust,joy,4,3,romantic idealism,-2.0,2.0,0.04255927354097366,0.042600713670253754,0.1440524011850357,0.07776586711406708,-0.10149312764406204,-0.050767283886671066
disgust,joy,4,3,romantic idealism,2.0,-2.0,0.11057872325181961,0.1237475574016571,0.08018386363983154,0.07776586711406708,-0.013168834149837494,0.008613012731075287
disgust,joy,4,3,romantic idealism,2.0,2.0,0.11211434751749039,0.1237475574016571,0.1440524011850357,0.07776586711406708,-0.03193805366754532,-0.021785631775856018
disgust,joy,4,4,academic ambition / competitive determination,-2.0,-2.0,0.08765533566474915,0.08813334256410599,0.15582279860973358,0.1760500818490982,-0.06816746294498444,-0.03432273492217064
disgust,joy,4,4,academic ambition / competitive determination,-2.0,2.0,0.08810720592737198,0.08813334256410599,0.16884493827819824,0.1760500818490982,-0.08073773235082626,-0.040381934493780136
disgust,joy,4,4,academic ambition / competitive determination,2.0,-2.0,0.18408076465129852,0.1672368049621582,0.15582279860973358,0.1760500818490982,0.01684395968914032,0.02255096286535263
disgust,joy,4,4,academic ambition / competitive determination,2.0,2.0,0.21076446771621704,0.1672368049621582,0.16884493827819824,0.1760500818490982,0.0419195294380188,0.04272359609603882
disgust,joy,4,5,ironic amusement,-2.0,-2.0,0.09763965010643005,0.05742310732603073,0.019449908286333084,0.04792092368006706,0.04021654278039932,0.059203142300248146
disgust,joy,4,5,ironic amusement,-2.0,2.0,0.05738174170255661,0.05742310732603073,0.08999558538198471,0.04792092368006706,-0.0326138436794281,-0.01632760465145111
disgust,joy,4,5,ironic amusement,2.0,-2.0,0.09160934388637543,0.07960675656795502,0.019449908286333084,0.04792092368006706,0.01200258731842041,0.04208101145923138
disgust,joy,4,5,ironic amusement,2.0,2.0,0.07919776439666748,0.07960675656795502,0.08999558538198471,0.04792092368006706,-0.01079782098531723,-0.005603406578302383
disgust,joy,4,6,enthusiasm / curiosity,-2.0,-2.0,0.13807269930839539,0.09760713577270508,0.09807047247886658,0.12136555463075638,0.04000222682952881,0.04023389518260956
disgust,joy,4,6,enthusiasm / curiosity,-2.0,2.0,0.09750708937644958,0.09760713577270508,0.18116770684719086,0.12136555463075638,-0.08366061747074127,-0.04188033193349838
disgust,joy,4,6,enthusiasm / curiosity,2.0,-2.0,0.14910900592803955,0.20011745393276215,0.09807047247886658,0.12136555463075638,-0.051008448004722595,1.5042722225189209e-05
disgust,joy,4,6,enthusiasm / curiosity,2.0,2.0,0.14958655834197998,0.20011745393276215,0.18116770684719086,0.12136555463075638,-0.050530895590782166,-0.04105602204799652
disgust,joy,5,0,self-doubt / encouragement,-2.0,-2.0,0.13162964582443237,0.11708182096481323,0.2627015709877014,0.2605997622013092,-0.13107192516326904,-0.05826205015182495
disgust,joy,5,0,self-doubt / encouragement,-2.0,2.0,0.1877366602420807,0.11708182096481323,0.18972086906433105,0.2605997622013092,-0.001984208822250366,0.034335315227508545
disgust,joy,5,0,self-doubt / encouragement,2.0,-2.0,0.1460505723953247,0.09603293985128403,0.2627015709877014,0.2605997622013092,-0.11665099859237671,-0.033316683024168015
disgust,joy,5,0,self-doubt / encouragement,2.0,2.0,0.09872845560312271,0.09603293985128403,0.18972086906433105,0.2605997622013092,-0.09099241346120834,-0.04414844885468483
disgust,joy,5,1,frustration / despair,-2.0,-2.0,0.11472997069358826,0.09501682966947556,0.160855233669281,0.1821449100971222,-0.04612526297569275,-0.013206060975790024
disgust,joy,5,1,frustration / despair,-2.0,2.0,0.168168842792511,0.09501682966947556,0.11690311878919601,0.1821449100971222,0.05126572400331497,0.0622088685631752
disgust,joy,5,1,frustration / despair,2.0,-2.0,0.13817664980888367,0.06855390965938568,0.160855233669281,0.1821449100971222,-0.02267858386039734,0.023472078144550323
disgust,joy,5,1,frustration / despair,2.0,2.0,0.06022325158119202,0.06855390965938568,0.11690311878919601,0.1821449100971222,-0.056679867208004,-0.03250526264309883
disgust,joy,5,2,uncertainty / indecision,-2.0,-2.0,0.1381562054157257,0.1558574140071869,0.2884596884250641,0.32553979754447937,-0.15030348300933838,-0.08400234580039978
disgust,joy,5,2,uncertainty / indecision,-2.0,2.0,0.24395693838596344,0.1558574140071869,0.233826145529747,0.32553979754447937,0.01013079285621643,0.04911515861749649
disgust,joy,5,2,uncertainty / indecision,2.0,-2.0,0.22194792330265045,0.12761175632476807,0.2884596884250641,0.32553979754447937,-0.06651176512241364,0.013912200927734375
disgust,joy,5,2,uncertainty / indecision,2.0,2.0,0.11045345664024353,0.12761175632476807,0.233826145529747,0.32553979754447937,-0.12337268888950348,-0.07026549428701401
disgust,joy,5,3,romantic idealism,-2.0,-2.0,0.029332023113965988,0.021989356726408005,0.07068634778261185,0.07390899211168289,-0.04135432466864586,-0.017005829140543938
disgust,joy,5,3,romantic idealism,-2.0,2.0,0.10434608161449432,0.021989356726408005,0.08585479855537415,0.07390899211168289,0.018491283059120178,0.05042400397360325
disgust,joy,5,3,romantic idealism,2.0,-2.0,0.06830628961324692,0.02992565743625164,0.07068634778261185,0.07390899211168289,-0.002380058169364929,0.018000287003815174
disgust,joy,5,3,romantic idealism,2.0,2.0,-0.027671311050653458,0.02992565743625164,0.08585479855537415,0.07390899211168289,-0.1135261096060276,-0.08556153904646635
disgust,joy,5,4,academic ambition / competitive determination,-2.0,-2.0,0.06568822264671326,0.09590702503919601,0.22211167216300964,0.2368435263633728,-0.1564234495162964,-0.09332112595438957
disgust,joy,5,4,academic ambition / competitive determination,-2.0,2.0,0.13208375871181488,0.09590702503919601,0.15735870599746704,0.2368435263633728,-0.02527494728565216,0.005450893193483353
disgust,joy,5,4,academic ambition / competitive determination,2.0,-2.0,0.1524711698293686,0.1036897748708725,0.22211167216300964,0.2368435263633728,-0.06964050233364105,-0.01042955368757248
disgust,joy,5,4,academic ambition / competitive determination,2.0,2.0,0.03721510246396065,0.1036897748708725,0.15735870599746704,0.2368435263633728,-0.1201436035335064,-0.09330913797020912
disgust,joy,5,5,ironic amusement,-2.0,-2.0,0.10427474230527878,0.1396034061908722,0.12024052441120148,0.12940168380737305,-0.035328663885593414,-0.025647222995758057
disgust,joy,5,5,ironic amusement,-2.0,2.0,0.14609383046627045,0.1396034061908722,0.13426126539707184,0.12940168380737305,0.006490424275398254,0.009161494672298431
disgust,joy,5,5,ironic amusement,2.0,-2.0,0.09799838811159134,0.08769525587558746,0.12024052441120148,0.12940168380737305,-0.022242136299610138,-0.005969502031803131
disgust,joy,5,5,ironic amusement,2.0,2.0,0.10630302876234055,0.08769525587558746,0.13426126539707184,0.12940168380737305,-0.027958236634731293,-0.004675231873989105
disgust,joy,5,6,enthusiasm / curiosity,-2.0,-2.0,0.1672700047492981,0.19363640248775482,0.2232605367898941,0.24974310398101807,-0.05599053204059601,-0.04117846488952637
disgust,joy,5,6,enthusiasm / curiosity,-2.0,2.0,0.1743658483028412,0.19363640248775482,0.2118896245956421,0.24974310398101807,-0.0375237762928009,-0.02839716523885727
disgust,joy,5,6,enthusiasm / curiosity,2.0,-2.0,0.14378103613853455,0.13470150530338287,0.2232605367898941,0.24974310398101807,-0.07947950065135956,-0.03519998490810394
disgust,joy,5,6,enthusiasm / curiosity,2.0,2.0,0.09260538965463638,0.13470150530338287,0.2118896245956421,0.24974310398101807,-0.1192842349410057,-0.0806901752948761
disgust,joy,6,0,self-doubt / encouragement,-2.0,-2.0,0.05908779427409172,0.1720665693283081,0.19403375685214996,0.05742540583014488,-0.13494596257805824,-0.12396236881613731
disgust,joy,6,0,self-doubt / encouragement,-2.0,2.0,0.12244477868080139,0.1720665693283081,0.06423669308423996,0.05742540583014488,-0.049621790647506714,0.004293147474527359
