cat_a,cat_b,alpha,beta,cluster_id,cluster_name,cos_resid,cos_marg,cos_full,null_p95,norm_resid,norm_marg,norm_full
disgust,joy,-2.0,2.0,5,ironic amusement,0.01272341888397932,0.18942978978157043,0.014255494810640812,0.04777481406927109,0.4102603495121002,0.5962154865264893,0.3669460415840149
disgust,joy,-2.0,2.0,6,enthusiasm / curiosity,-0.061706364154815674,0.3132151961326599,0.021283689886331558,0.04127923771739006,0.4102603495121002,0.5962154865264893,0.3669460415840149
disgust,joy,2.0,-2.0,0,self-doubt / encouragement,-0.09709224104881287,0.31433171033859253,-0.0008819960057735443,0.04447821527719498,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,-2.0,1,frustration / despair,0.0006193770095705986,0.20470286905765533,0.014891387894749641,0.04994594305753708,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,-2.0,2,uncertainty / indecision,0.0020556412637233734,0.3290632665157318,0.014534439891576767,0.04097439721226692,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,-2.0,3,romantic idealism,-0.08264382183551788,0.14922046661376953,0.013249590061604977,0.052968498319387436,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,-2.0,4,academic ambition / competitive determination,-0.05471045523881912,0.23418067395687103,-0.056024786084890366,0.048444606363773346,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,-2.0,5,ironic amusement,-0.011024389415979385,0.20003831386566162,0.003157383995130658,0.04777481406927109,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,-2.0,6,enthusiasm / curiosity,-0.06774713844060898,0.30931413173675537,0.003414491657167673,0.04127923771739006,0.4226754605770111,0.5924309492111206,0.2911379635334015
disgust,joy,2.0,2.0,0,self-doubt / encouragement,-0.04007266089320183,0.24927787482738495,-0.022784553468227386,0.04447821527719498,0.4081836938858032,0.6207519769668579,0.30965718626976013
disgust,joy,2.0,2.0,1,frustration / despair,0.006289923097938299,0.18796637654304504,0.006617890205234289,0.04994594305753708,0.4081836938858032,0.6207519769668579,0.30965718626976013
disgust,joy,2.0,2.0,2,uncertainty / indecision,-0.005397982895374298,0.26829227805137634,-0.08798437565565109,0.04097439721226692,0.4081836938858032,0.6207519769668579,0.30965718626976013
disgust,joy,2.0,2.0,3,romantic idealism,-0.10389383882284164,0.14353302121162415,-0.009440112859010696,0.052968498319387436,0.4081836938858032,0.6207519769668579,0.30965718626976013
disgust,joy,2.0,2.0,4,academic ambition / competitive determination,0.046636126935482025,0.13319751620292664,-0.09753791987895966,0.048444606363773346,0.4081836938858032,0.6207519769668579,0.30965718626976013
disgust,joy,2.0,2.0,5,ironic amusement,-0.013074768707156181,0.20926208794116974,0.037567585706710815,0.04777481406927109,0.4081836938858032,0.6207519769668579,0.30965718626976013
disgust,joy,2.0,2.0,6,enthusiasm / curiosity,-0.07826420664787292,0.27558577060699463,-0.04680616408586502,0.04127923771739006,0.4081836938858032,0.6207519769668579,0.30965718626976013
joy,anger,-2.0,-2.0,0,self-doubt / encouragement,-0.04309246689081192,0.26551592350006104,-0.024501536041498184,0.04447821527719498,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,-2.0,1,frustration / despair,-0.03717309981584549,0.2230251133441925,-0.009137560613453388,0.04994594305753708,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,-2.0,2,uncertainty / indecision,-0.032707296311855316,0.3312269449234009,-0.033975936472415924,0.04097439721226692,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,-2.0,3,romantic idealism,-0.06617645919322968,0.13584309816360474,0.0035141357220709324,0.052968498319387436,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,-2.0,4,academic ambition / competitive determination,-0.033722877502441406,0.24780969321727753,-0.006304399110376835,0.048444606363773346,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,-2.0,5,ironic amusement,-0.0003169327974319458,0.18337593972682953,-0.01724427379667759,0.04777481406927109,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,-2.0,6,enthusiasm / curiosity,-0.04720361903309822,0.31486669182777405,0.022885825484991074,0.04127923771739006,0.41879257559776306,0.579275369644165,0.3943058252334595
joy,anger,-2.0,2.0,0,self-doubt / encouragement,-0.010637749917805195,0.32025671005249023,0.09514753520488739,0.04447821527719498,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,-2.0,2.0,1,frustration / despair,0.05178109183907509,0.2154015451669693,0.07114513963460922,0.04994594305753708,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,-2.0,2.0,2,uncertainty / indecision,0.08364884555339813,0.32533198595046997,0.06527537852525711,0.04097439721226692,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,-2.0,2.0,3,romantic idealism,-0.08188648521900177,0.1734740138053894,0.05609907582402229,0.052968498319387436,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,-2.0,2.0,4,academic ambition / competitive determination,0.038267046213150024,0.22407492995262146,0.021257851272821426,0.048444606363773346,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,-2.0,2.0,5,ironic amusement,-0.01203997153788805,0.24772492051124573,0.06754104793071747,0.04777481406927109,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,-2.0,2.0,6,enthusiasm / curiosity,-0.06518515199422836,0.3510197699069977,0.057897306978702545,0.04127923771739006,0.3655267059803009,0.5544513463973999,0.2969835102558136
joy,anger,2.0,-2.0,0,self-doubt / encouragement,0.057406868785619736,0.2138303518295288,-0.0017959624528884888,0.04447821527719498,0.3902769386768341,0.572483241558075,0.3353484272956848
joy,anger,2.0,-2.0,1,frustration / despair,0.05341968685388565,0.21791763603687286,0.08461212366819382,0.04994594305753708,0.3902769386768341,0.572483241558075,0.3353484272956848
joy,anger,2.0,-2.0,2,uncertainty / indecision,0.07277272641658783,0.2857027053833008,0.001164676621556282,0.04097439721226692,0.3902769386768341,0.572483241558075,0.3353484272956848
joy,anger,2.0,-2.0,3,romantic idealism,-0.03677813708782196,0.13845595717430115,0.04568185657262802,0.052968498319387436,0.3902769386768341,0.572483241558075,0.3353484272956848
joy,anger,2.0,-2.0,4,academic ambition / competitive determination,0.0798976719379425,0.1533435583114624,-0.03859928995370865,0.048444606363773346,0.3902769386768341,0.572483241558075,0.3353484272956848
joy,anger,2.0,-2.0,5,ironic amusement,0.0030435509979724884,0.20511028170585632,0.017051205039024353,0.04777481406927109,0.3902769386768341,0.572483241558075,0.3353484272956848
